what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305518790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305520464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305521377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305521937
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1359305524178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359305525140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359305552079
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1359305552382
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1359305563516
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1359305565754
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1359305566416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359305567914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305569638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305572408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305573528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305575236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359305575648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359305575903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359305576175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359305576917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305577246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359305578571
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1359305580192
