what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354745577746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354745579986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354745609585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354745611593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354745614488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354745615714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354745651383
activated,view,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.toconsole.MaudeConsoleView",1354745651405
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354745652135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354745655118
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354745656173
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354745656194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354745659634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354745660148
activated,view,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.toconsole.MaudeConsoleView",1354745673740
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354745686541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354745686710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354745686898
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354745687387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354745687615
