what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290166646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290168129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290172763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290183586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290204679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290205606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290208359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290268756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357290275650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290276008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290276718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290277157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290290188
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1357290293515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1357290294013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357290295085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290295471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290296689
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1357290300311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1357290300599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357290301523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357290311732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290313226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290322315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290323145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290349225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357290369192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290373751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290796193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290798778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290799940
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357290799967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357290804862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357290807528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291185381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291198098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291216722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291218080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291220865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291246927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291255139
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291256683
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291257947
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357291263056
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291263056
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291263071
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291263086
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291263091
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291263098
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291263106
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291263114
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291263123
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291267922
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291267935
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357291271511
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291272216
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291272240
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357291275711
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291277344
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357291277367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291296759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291473894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291485642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291496427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357291497935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357293095041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357293106275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357293112937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357293116267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357293923099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357293924570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357294587977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357294588914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357295118434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357295118665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357295189865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357295190299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357295198532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357295199880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357295202256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298386408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298386545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298388709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298393561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298500065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298501173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298503167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298505248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298506722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298507631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357298993726
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357298996208
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299021088
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299021109
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357299021875
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299022033
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299022061
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357299022516
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299022695
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299022723
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357299023390
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299023569
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299023592
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357299024063
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299024285
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299024305
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357299024681
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299024859
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299024886
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357299035595
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299035780
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1357299035803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299036765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299037500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299038270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299119677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299120593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299238641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299239967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299281784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299283025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299294292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299294931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357299389763
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357299397386
