what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071540077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071543679
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1359071563993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359071564288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071564671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071570778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359071574162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359071665763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071666417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071668816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071676508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071683194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359071719627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359071943802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359071953980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071955609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071960638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359071974174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071975834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071983033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359071989530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071990581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359071998270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072013239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072017741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359072018643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072019309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072019822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072022682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072023747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072037886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072058292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072073882
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1359072077334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072085289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072086069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072089070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072097259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072097613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072100001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072107750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072108195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072110446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072114916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072116066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072132565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072141542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072146225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072149965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072154924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072155480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072157932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072171039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072172949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072175768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072178522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072233517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072234096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072237721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072254751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072255318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072255726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072256059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072257222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072260857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072261547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072263462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072315110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072344215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072347548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072365399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072375462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072413762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072426638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072427150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072431062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072478313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072479178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072484371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072506589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072507984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072515339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072517916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072523155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072524077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072536804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072539688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072543764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072551437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072551846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072553620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359072630323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359072631000
